id,candidate_no,candidate_label,keitai,lemma_term,surface_term,match_source,work_id,title_ja,title_zh,token_ids,sentence_id,sentence_index,kwic_left,key,kwic_right,surface,lemma,lemma_reading,lemma_id,pos,orth_base,pronunciation,goshu,ja_sentence,zh_translation,align_type,align_score,review_note
both-book02-11565-117298,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,117298,11565,2572,いう|こと|を|理解|できる|よう|な|気|が|し|て|くる|の|だ|。|明石|の|バッハ|は|、,ずっと,聴い|て|い|たい|よう|な|心地|に|なる|。|こちら|も|心|が|静まっ|て|き|て|、|謙虚,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,明石のバッハは、ずっと聴いていたいような心地になる。,明石弹奏的巴赫，让人想一直一直听下去。 / 听众也会变得心静如水，谦卑下来。,2:2,1.0,
both-book02-11893-122147,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,122147,11893,2900,今|一|度|聴い|て|見定め|たい|。|そう|よ|、|あたし|の|ほう|が|、|あんた|なんか|より|も,ずっと,ずっと|聴き|たく|て|たまら|ない|の|よ|。|三枝子|は|頭|を|抱える|男|を|見|ながら|、|胸,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,そうよ、あたしのほうが、あんたなんかよりもずっとずっと聴きたくてたまらないのよ。,我想再听一次，下个评断。 / 是的，比起你，我更想再听一次他的演奏。,2:2,1.0,
both-book02-11893-122148,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,122148,11893,2900,一|度|聴い|て|見定め|たい|。|そう|よ|、|あたし|の|ほう|が|、|あんた|なんか|より|も|ずっと,ずっと,聴き|たく|て|たまら|ない|の|よ|。|三枝子|は|頭|を|抱える|男|を|見|ながら|、|胸|の,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,そうよ、あたしのほうが、あんたなんかよりもずっとずっと聴きたくてたまらないのよ。,我想再听一次，下个评断。 / 是的，比起你，我更想再听一次他的演奏。,2:2,1.0,
both-book02-12017-124561,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,124561,12017,3024,注視|し|て|いる|。|亜|夜|は|、|ふと|奇妙|に|懐かしい|心地|が|し|た|。|彼|を,ずっと,前|から|知っ|て|い|た|よう|な|気|が|し|た|の|だ|。|スター|と|いう|の|は,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,彼をずっと前から知っていたような気がしたのだ。,亚夜忽然感到一种奇妙的似曾相识。 / 自己好像从很早以前开始，就认识他。,2:2,1.0,
both-book02-12024-124666,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,124666,12024,3031,こと|が|決まっ|て|いる|もの|が|ある|。|スター|と|いう|の|は|、|それ|な|ん|だ|。,ずっと,ずっと|前|から|、|観客|たち|が|既に|知っ|て|い|た|もの|、|求め|て|い|た|もの|を,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,ずっとずっと前から、観客たちが既に知っていたもの、求めていたものを形にしたのがスターなんだね。,他们将观众很久以前就已经知晓的东西、一直在追求的东西具象化了，这就是明星。,1:1,1.0,
both-book02-12024-124667,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,124667,12024,3031,が|決まっ|て|いる|もの|が|ある|。|スター|と|いう|の|は|、|それ|な|ん|だ|。|ずっと,ずっと,前|から|、|観客|たち|が|既に|知っ|て|い|た|もの|、|求め|て|い|た|もの|を|形,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,ずっとずっと前から、観客たちが既に知っていたもの、求めていたものを形にしたのがスターなんだね。,他们将观众很久以前就已经知晓的东西、一直在追求的东西具象化了，这就是明星。,1:1,1.0,
lemma_only-book02-12232-128923,1,ずっと,Aっと,ずっと,ずっと,lemma_only,book02,蜜蜂と遠雷,蜜蜂与远雷,128923,12232,3239,ヒト|って|あんまり|い|ない|よう|な|気|が|する|」|「|燃え尽き|ちゃう|ん|じゃ|ない|の|？|　,ずーっと,ピアノ|漬け|な|わけ|だ|し|さ|。|それ|以外|の|世界|を|知ら|ない|の|って|限界|ある|よ,ずーっと,ずっと,ズット,19640,副詞,ずーっと,ズーット,和,　ずーっとピアノ漬けなわけだしさ。,一直沉浸在钢琴里，不知道外面的世界，人总是有极限的。,2:1,1.0,
both-book02-12342-130419,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,130419,12342,3349,も|、|気の毒|に|ねえ|。|旧友|の|娘|だ|から|って|ん|で|、|せっかく|目|を|かけ|て,ずっと,面倒|見|て|き|た|の|に|。|亜|夜|は|絶望|し|た|。|駄目|だ|、|あたし|は,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,旧友の娘だからってんで、せっかく目をかけてずっと面倒見てきたのに。,因为是老朋友的女儿，一直尽心尽力地照顾她。,1:1,1.0,
both-book02-12370-130975,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,130975,12370,3377,気|ない|ふり|を|装っ|て|答え|て|いる|もの|の|、|実|は|、|朝|起き|た|瞬間|から,ずっと,どきどき|し|て|いる|の|だ|。|俺|は|二|次|に|進める|の|だろう|か|。|俺|は|どの,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,明石は何気ないふりを装って答えているものの、実は、朝起きた瞬間からずっとどきどきしているのだ。,结果出来的一刻是决定命运的瞬间，但对观众来说，没有比这更刺激的好戏了。,1:1,1.0,
both-book02-12465-132779,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,132779,12465,3472,ハード|な|仕事|で|ある|が|、|調律|師|と|し|て|は|名誉|な|こと|で|も|ある|。,ずっと,担当|を|希望|し|て|い|た|が|、|今回|、|初めて|参加|さ|せ|て|もらえ|た|の|だ,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,ずっと担当を希望していたが、今回、初めて参加させてもらえたのだ。,他一直期待着自己能参与，这次，是他首次参加。 / 他鼓足了劲头，到了现场，却比想象中更加紧张，终于明白了大家都说睡不好觉的原因。,2:2,1.0,
both-book02-12663-135918,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,135918,12663,3670,。|降り注ぐ|光|を|当然|の|ごとく|両手|いっぱい|に|受け止める|のみ|。|この|子|、|座っ|た|瞬間|から,ずっと,笑っ|て|いる|。|明石|は|そう|気付い|た|。|全く|鍵盤|など|見|て|い|ない|。|ピアノ|を,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,この子、座った瞬間からずっと笑っている。,这孩子，从坐下来开始一直在笑。,1:1,1.0,
both-book02-12834-139065,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,139065,12834,3841,奏|ちゃん|。|ごめん|なさい|、|浜崎|先生|。|浜崎|親子|に|は|詫び|て|も|詫び|きれ|ない|。,ずっと,寄り添っ|て|くれ|て|い|た|奏|を|がっかり|さ|せる|の|が|申し訳|なく|て|たまら|ない|。|親子,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,ずっと寄り添ってくれていた奏をがっかりさせるのが申し訳なくてたまらない。,她不停地向浜崎父女俩道歉。 / 让一直陪伴在身边照顾自己的奏失望，真是对不起。,2:2,1.0,
both-book02-12896-139854,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,139854,12896,3903,よう|に|。|かつて|の|あの|歓び|を|、|もう|一|度|弾き|たい|。|亜|夜|は|、|結局,ずっと,目|を|閉じ|た|まま|、|練習|室|で|一|度|も|ピアノ|に|触れ|なかっ|た|。|スタッフ|が,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,亜夜は、結局ずっと目を閉じたまま、練習室で一度もピアノに触れなかった。,亚夜最终还是紧闭双眼，坐在练习室里，没有再碰钢琴。 / 工作人员伸进头来看这个房间，一脸惊讶地走过去，亚夜也完全没有发现。,2:2,1.0,
both-book02-12954-140885,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,140885,12954,3961,─|─|ふと|、|かつて|、|これ|と|同じ|感想|を|抱い|た|こと|が|ある|と|気付い|た|。,ずっと,幼い|頃|─|─|この|日本|で|。|慌て|て|もう|一|度|名前|を|見る|。|エイデン|・|アヤ,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,ずっと幼い頃──この日本で。,很小的时候——就在日本。,1:1,1.0,
both-book02-13183-144352,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,144352,13183,4190,て|、|入院|し|て|ひと|月|持た|なかっ|た|の|。|先生|は|、|マー|くん|の|こと|、,ずっと,懐かし|がっ|て|た|よ|」|マサル|の|顔|に|衝撃|が|浮かん|だ|。|見る見る|うち|に|笑み|が,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,先生は、マーくんのこと、ずっと懐かしがってたよ」,小马去了法国，不到两年的时候，他得了胰脏癌，发现得太迟了，入院不到一个月就去世了。 / 老师一直惦记着小马。”,3:2,0.823718,
both-book02-13824-154254,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,154254,13824,4831,うん|、|で|も|その|通り|だ|─|─|彼女|は|、|アトラクション|な|ん|だ|。|そう|か|、,ずっと,彼女|の|演奏|に|ぴったり|する|言葉|を|探し|て|た|ん|だ|けど|、|アトラクション|か|。|それ|なら,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,そうか、ずっと彼女の演奏にぴったりする言葉を探してたんだけど、アトラクションか。,对，我一直在找适当的词形容她的演奏，就是夺人眼球。 / 这么一来就说得通了。”,2:2,1.0,
both-book02-13909-155439,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,155439,13909,4916,告げる|ベル|が|鳴る|まで|黙りこん|で|い|た|。|黒鍵|の|エチュード|一|次|予選|の|時|より|は,ずっと,落ち着い|て|いる|と|思う|。|もちろん|緊張|し|て|いる|けれど|、|これ|は|よい|緊張|だ|。|明石,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,一次予選の時よりはずっと落ち着いていると思う。,比起第一次预选的时候，现在自己镇定多了，虽然还是会紧张，不过，现在是良性的紧张。,2:1,1.0,
both-book02-13975-156891,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,156891,13975,4982,一方|で|、|学生|時代|に|難しい|と|思っ|て|い|た|曲|が|、|当時|の|印象|より|も,ずっと,楽|に|弾ける|こと|に|驚い|た|。|経験|を|経|ない|と|分から|ない|もの|も|確か|に|ある,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,一方で、学生時代に難しいと思っていた曲が、当時の印象よりもずっと楽に弾けることに驚いた。,另外，学生时代自己觉得很难的曲子，自己现在却弹得很轻松，这让他吃了一惊。 / 确实有些东西，自己不经历就无法理解。,2:2,1.0,
both-book02-13978-156955,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,156955,13978,4985,を|持っ|た|。|自分|の|演奏|を|毎回|録音|し|て|聴い|て|みる|の|だ|が|、|連日,ずっと,聴い|て|いる|と|だんだん|自分|で|も|、|曲|が|仕上がっ|て|いる|の|か|、|進歩|し|て,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,自分の演奏を毎回録音して聴いてみるのだが、連日ずっと聴いているとだんだん自分でも、曲が仕上がっているのか、進歩しているのかが分からなくなってくる。,他把自己的演奏每次都录音录下来，然后仔细听，接连听好几天的话，渐渐自己也分不清楚，这首曲子是否已经完成了，自己是否有了进步。,1:1,1.0,
both-book02-14050-158519,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,158519,14050,5057,落ち着い|た|。|控え室|や|、|外|で|待っ|て|いる|時|─|─|四、五|時間|前|の|ほう|が,ずっと,緊張|し|て|い|た|。|一|次|予選|の|、|気|の|遠く|なる|よう|な|（|自分|の,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,控え室や、外で待っている時──四、五時間前のほうがずっと緊張していた。,来到舞台侧翼，就平静下来了。 / 在休息室和外面等候的时候——四五个小时之前，自己比这紧张多了。,2:2,1.0,
both-book02-14051-158555,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,158555,14051,5058,よう|な|（|自分|の|出番|まで|も|、|その|あと|も|）|長い|待ち|時間|に|比べれ|ば|、,ずっと,気分|的|に|は|楽|で|ある|。|何|より|、|もう|待た|なく|て|いい|、|と|いう|安堵,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,一次予選の、気の遠くなるような（自分の出番までも、そのあとも）長い待ち時間に比べれば、ずっと気分的には楽である。,比起第一次预选时几乎让人要昏过去(等到自己出场，然后再等到结果宣布)的漫长等待，自己现在心情放松多了。,1:1,1.0,
both-book02-14242-161433,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,161433,14242,5249,見|た|目|は|どちら|も|ほとんど|変わら|なかっ|た|。|だ|から|、|見る|人|に|よっ|て|は,ずっと,うつらうつら|し|て|いる|と|思う|か|も|しれ|ない|し|、|逆|に|どの|演奏|も|熱心|に|聴い,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,だから、見る人によってはずっとうつらうつらしていると思うかもしれないし、逆にどの演奏も熱心に聴いているように見えたかもしれない。,所以，也许有些人看到他现在这副模样，会觉得他快要睡着了，有些人会觉得他在专心听演奏。,1:1,1.0,
both-book02-14265-161950,1,ずっと,Aっと,ずっと,ずっと,both,book02,蜜蜂と遠雷,蜜蜂与远雷,161950,14265,5272,の|一|日|目|は|、|演奏|の|レベル|も|高く|て|、|一|次|予選|の|時|より|も,ずっと,心地好く|音|を|呼吸|する|こと|が|でき|た|。|時々|、|息苦しかっ|たり|、|呼吸|でき|ない|こと|も,ずっと,ずっと,ズット,19640,副詞,ずっと,ズット,和,二次予選の一日目は、演奏のレベルも高くて、一次予選の時よりもずっと心地好く音を呼吸することができた。,第二次预选的第一天，演奏水平也很高，比第一次预选时，更能舒心地呼吸音乐。 / 有时会气息堵塞，不能呼吸，不过大部分时候都很愉快。,2:2,1.0,
